shape,advection,resolution,iterations,optimized,path,measured_trials,divergence_rms,divergence_max,density_weighted_divergence_rms,residual_relative,residual_rms,divergence_before_rms,mass_error_relative,density_min,density_max,wall_velocity_max,pressure_divergence_identity_rms,cpu_gpu_divergence_disagreement_rms,median_projection_ms,median_advection_ms,median_total_ms,cost_q25_ms,cost_q75_ms,l1_to_converged_same_method,l2_to_converged_same_method,l1_to_exact_velocity_same_method,velocity_relative_to_exact,reference_4096_8192_l1,reference_exact_velocity_l1
smooth,sl,64,32,True,smooth-r64-sl-i32-rep1,18,1.3192048991758094,4.0702086091041565,2.0274406526148723,0.9008596298742106,79.15229441746278,1.4643845314079809,0.028812377792802366,2.191816369530803e-28,0.9865560531616211,0.0,6.083349399449499e-07,2.9219540501270676e-08,0.132128,0.00432,0.13651199999999997,0.135776,0.13672,0.03028503031391662,0.024150341462133483,0.030285030330510703,0.5244731131780096,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,128,True,smooth-r64-sl-i128-rep1,18,0.9596749443191811,2.74480402469635,1.489064959141499,0.6553435590947314,57.5804982417706,1.4643845314079809,0.020960482275429994,2.1514320260094333e-28,0.9864892363548279,0.0,5.958471711048628e-07,2.2132989098666034e-08,0.48695999999999995,0.004864,0.49172799999999994,0.49112,0.492816,0.022162657815759042,0.017713605323584333,0.0221626578323392,0.38137249708659665,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,512,True,smooth-r64-sl-i512-rep1,18,0.26860399520565703,0.7946551736786205,0.4321114933266713,0.18342453892875424,16.116243449274524,1.4643845314079809,0.0056881647759040015,2.095896873098055e-28,0.987127959728241,0.0,6.236877404297073e-07,2.183569358995838e-09,1.909376,0.00416,1.9135039999999999,1.9125679999999998,1.914456,0.006392592225781152,0.005139531501231168,0.006392592242334268,0.10672728448528628,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,2048,True,smooth-r64-sl-i2048-rep1,18,0.0016882350100653806,0.006188573778672435,0.0034335883123599547,0.001152913859803971,0.10129855334056828,1.4643845314079809,-0.0004546000847998275,2.095896873098055e-28,0.9874136447906494,0.0,6.460244747328297e-07,9.19721644495631e-10,7.61448,0.005008,7.61912,7.616344,7.6209359999999995,3.973482586848626e-05,0.00013669028220643492,3.973482373993006e-05,0.0006791776488666966,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,4096,True,smooth-r64-sl-i4096-rep1,18,1.8471300083449917e-05,0.0001697540283203125,2.6274691521334796e-05,1.2601457812023634e-05,0.0011072027935870603,1.4643845314079809,-0.0004868965513150702,2.095896873098055e-28,0.9874136447906494,0.0,6.482552722979825e-07,9.600956424218385e-10,15.208879999999999,0.004416,15.213232,15.210151999999999,15.216424,4.367404839648039e-12,2.6471151876819614e-10,1.836078916641913e-11,3.894270941044546e-06,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,8192,True,smooth-r64-sl-i8192-rep1,18,1.8374116719129466e-05,0.00015425682067871094,2.3797923066993304e-05,1.2532736725309452e-05,0.0011011647478051125,1.4643845314079809,-0.00048689655008794797,2.095896873098055e-28,0.9874136447906494,0.0,6.489672819536173e-07,9.439976935124966e-10,30.390048,0.004352,30.394384,30.390808,30.4022,0.0,0.0,1.6745436589088728e-11,3.567888542109355e-06,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,-1,True,smooth-r64-sl-i-1-rep2,18,2.701503391972288e-08,4.76837158203125e-07,4.142608786014412e-10,1.0,1.6208625284952375e-06,2.7014375474920627e-08,-0.0004868965518023679,2.095896873098055e-28,0.9874136447906494,0.0,9.203439287865708e-11,9.203439287865708e-11,0.009007999999999999,0.004416,0.01352,0.013104,0.013687999999999999,1.6745436589060006e-11,2.84179905156172e-10,0.0,0.0,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,0,True,smooth-r64-sl-i0-rep2,18,1.4643845310602361,4.126967248975234,2.247137995881017,1.0,87.86307188447886,1.4643845314079809,0.03202126140660014,2.2625023318321896e-28,0.986986517906189,0.0,2.955132765361163e-08,2.955132765361163e-08,0.012799999999999999,0.0043040000000000005,0.017119999999999996,0.016647999999999996,0.017599999999999998,0.0336056983864169,0.02677855919723844,0.03360569840307913,0.5833333360306485,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,8,True,smooth-r64-sl-i8-rep2,18,1.4275786155315433,4.692812025547028,2.1900754378266014,0.974865950066608,85.65471704843316,1.4643845314079809,0.03116959582501212,2.2069671789208114e-28,0.98686283826828,0.0,6.202379021623753e-07,3.1614526922190204e-08,0.04152,0.005056,0.046464,0.04568,0.047528,0.032727625715910376,0.026086391464878823,0.032727625732508654,0.568001387098183,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,32,True,smooth-r64-sl-i32-rep2,18,1.3192048991758094,4.0702086091041565,2.0274406526148723,0.9008596298742106,79.15229441746278,1.4643845314079809,0.028812377792802366,2.191816369530803e-28,0.9865560531616211,0.0,6.083349399449499e-07,2.9219540501270676e-08,0.132272,0.00432,0.136672,0.135944,0.137504,0.03028503031391662,0.024150341462133483,0.030285030330510703,0.5244731131780096,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,128,True,smooth-r64-sl-i128-rep2,18,0.9596749443191811,2.74480402469635,1.489064959141499,0.6553435590947314,57.5804982417706,1.4643845314079809,0.020960482275429994,2.1514320260094333e-28,0.9864892363548279,0.0,5.958471711048628e-07,2.2132989098666034e-08,0.488448,0.0048,0.49315200000000003,0.49163199999999996,0.493992,0.022162657815759042,0.017713605323584333,0.0221626578323392,0.38137249708659665,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,512,True,smooth-r64-sl-i512-rep2,18,0.26860399520565703,0.7946551736786205,0.4321114933266713,0.18342453892875424,16.116243449274524,1.4643845314079809,0.0056881647759040015,2.095896873098055e-28,0.987127959728241,0.0,6.236877404297073e-07,2.183569358995838e-09,1.9075199999999999,0.0042239999999999995,1.9116959999999998,1.9112719999999999,1.913152,0.006392592225781152,0.005139531501231168,0.006392592242334268,0.10672728448528628,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,2048,True,smooth-r64-sl-i2048-rep2,18,0.0016882350100653806,0.006188573778672435,0.0034335883123599547,0.001152913859803971,0.10129855334056828,1.4643845314079809,-0.0004546000847998275,2.095896873098055e-28,0.9874136447906494,0.0,6.460244747328297e-07,9.19721644495631e-10,7.609535999999999,0.005039999999999999,7.614576,7.612463999999999,7.61632,3.973482586848626e-05,0.00013669028220643492,3.973482373993006e-05,0.0006791776488666966,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,4096,True,smooth-r64-sl-i4096-rep2,18,1.8471300083449917e-05,0.0001697540283203125,2.6274691521334796e-05,1.2601457812023634e-05,0.0011072027935870603,1.4643845314079809,-0.0004868965513150702,2.095896873098055e-28,0.9874136447906494,0.0,6.482552722979825e-07,9.600956424218385e-10,15.208096,0.0043040000000000005,15.212399999999999,15.210272,15.214392,4.367404839648039e-12,2.6471151876819614e-10,1.836078916641913e-11,3.894270941044546e-06,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,8192,True,smooth-r64-sl-i8192-rep2,18,1.8374116719129466e-05,0.00015425682067871094,2.3797923066993304e-05,1.2532736725309452e-05,0.0011011647478051125,1.4643845314079809,-0.00048689655008794797,2.095896873098055e-28,0.9874136447906494,0.0,6.489672819536173e-07,9.439976935124966e-10,30.397903999999997,0.004352,30.402208,30.398808,30.404415999999998,0.0,0.0,1.6745436589088728e-11,3.567888542109355e-06,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,-1,True,smooth-r64-sl-i-1-rep3,18,2.701503391972288e-08,4.76837158203125e-07,4.142608786014412e-10,1.0,1.6208625284952375e-06,2.7014375474920627e-08,-0.0004868965518023679,2.095896873098055e-28,0.9874136447906494,0.0,9.203439287865708e-11,9.203439287865708e-11,0.008976,0.004543999999999999,0.013663999999999999,0.013072,0.014016,1.6745436589060006e-11,2.84179905156172e-10,0.0,0.0,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,0,True,smooth-r64-sl-i0-rep3,18,1.4643845310602361,4.126967248975234,2.247137995881017,1.0,87.86307188447886,1.4643845314079809,0.03202126140660014,2.2625023318321896e-28,0.986986517906189,0.0,2.955132765361163e-08,2.955132765361163e-08,0.012176,0.004175999999999999,0.016368,0.015919999999999997,0.017248,0.0336056983864169,0.02677855919723844,0.03360569840307913,0.5833333360306485,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,8,True,smooth-r64-sl-i8-rep3,18,1.4275786155315433,4.692812025547028,2.1900754378266014,0.974865950066608,85.65471704843316,1.4643845314079809,0.03116959582501212,2.2069671789208114e-28,0.98686283826828,0.0,6.202379021623753e-07,3.1614526922190204e-08,0.041471999999999995,0.005056,0.04615999999999999,0.045928,0.047647999999999996,0.032727625715910376,0.026086391464878823,0.032727625732508654,0.568001387098183,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,32,True,smooth-r64-sl-i32-rep3,18,1.3192048991758094,4.0702086091041565,2.0274406526148723,0.9008596298742106,79.15229441746278,1.4643845314079809,0.028812377792802366,2.191816369530803e-28,0.9865560531616211,0.0,6.083349399449499e-07,2.9219540501270676e-08,0.131504,0.004272,0.135792,0.13518399999999997,0.137,0.03028503031391662,0.024150341462133483,0.030285030330510703,0.5244731131780096,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,128,True,smooth-r64-sl-i128-rep3,18,0.9596749443191811,2.74480402469635,1.489064959141499,0.6553435590947314,57.5804982417706,1.4643845314079809,0.020960482275429994,2.1514320260094333e-28,0.9864892363548279,0.0,5.958471711048628e-07,2.2132989098666034e-08,0.487216,0.004896,0.492,0.491656,0.492704,0.022162657815759042,0.017713605323584333,0.0221626578323392,0.38137249708659665,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,512,True,smooth-r64-sl-i512-rep3,18,0.26860399520565703,0.7946551736786205,0.4321114933266713,0.18342453892875424,16.116243449274524,1.4643845314079809,0.0056881647759040015,2.095896873098055e-28,0.987127959728241,0.0,6.236877404297073e-07,2.183569358995838e-09,1.9074399999999998,0.0042239999999999995,1.911584,1.9101599999999999,1.9132399999999998,0.006392592225781152,0.005139531501231168,0.006392592242334268,0.10672728448528628,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,2048,True,smooth-r64-sl-i2048-rep3,18,0.0016882350100653806,0.006188573778672435,0.0034335883123599547,0.001152913859803971,0.10129855334056828,1.4643845314079809,-0.0004546000847998275,2.095896873098055e-28,0.9874136447906494,0.0,6.460244747328297e-07,9.19721644495631e-10,7.609968,0.00496,7.6149439999999995,7.612375999999999,7.618872,3.973482586848626e-05,0.00013669028220643492,3.973482373993006e-05,0.0006791776488666966,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,4096,True,smooth-r64-sl-i4096-rep3,18,1.8471300083449917e-05,0.0001697540283203125,2.6274691521334796e-05,1.2601457812023634e-05,0.0011072027935870603,1.4643845314079809,-0.0004868965513150702,2.095896873098055e-28,0.9874136447906494,0.0,6.482552722979825e-07,9.600956424218385e-10,15.207424,0.004288,15.211776,15.210488,15.215463999999999,4.367404839648039e-12,2.6471151876819614e-10,1.836078916641913e-11,3.894270941044546e-06,4.367404839648039e-12,1.6745436589088728e-11
smooth,sl,64,8192,True,smooth-r64-sl-i8192-rep3,18,1.8374116719129466e-05,0.00015425682067871094,2.3797923066993304e-05,1.2532736725309452e-05,0.0011011647478051125,1.4643845314079809,-0.00048689655008794797,2.095896873098055e-28,0.9874136447906494,0.0,6.489672819536173e-07,9.439976935124966e-10,30.387743999999998,0.004384,30.392048,30.390143999999996,30.395695999999997,0.0,0.0,1.6745436589088728e-11,3.567888542109355e-06,4.367404839648039e-12,1.6745436589088728e-11
smooth,maccormack,64,-1,True,smooth-r64-maccormack-i-1-rep1,18,2.701503391972288e-08,4.76837158203125e-07,4.142608786014412e-10,1.0,1.6208625284952375e-06,2.7014375474920627e-08,-2.737310302113594e-06,2.095896873098055e-28,0.9922246336936951,0.0,9.203439287865708e-11,9.203439287865708e-11,0.009104,0.013488,0.022671999999999998,0.022095999999999998,0.023479999999999997,4.656137944955273e-10,1.4384844484133421e-08,0.0,0.0,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,0,True,smooth-r64-maccormack-i0-rep1,18,1.4643845310602361,4.126967248975234,2.247137995881017,1.0,87.86307188447886,1.4643845314079809,0.03158016794405991,2.1791996024651224e-28,0.9909641742706299,0.0,2.955132765361163e-08,2.955132765361163e-08,0.012048,0.01296,0.025152,0.024503999999999998,0.026344,0.03254949109118601,0.026169992150821768,0.03254949153787765,0.5833333360306485,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,8,True,smooth-r64-maccormack-i8-rep1,18,1.4275786155315433,4.692812025547028,2.1900754378266014,0.974865950066608,85.65471704843316,1.4643845314079809,0.030753392216393338,2.1514320260094333e-28,0.9909125566482544,0.0,6.202379021623753e-07,3.1614526922190204e-08,0.04216,0.01392,0.056464,0.055408,0.0568,0.03169913739337235,0.025492678756368178,0.0316991378404486,0.568001387098183,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,32,True,smooth-r64-maccormack-i32-rep1,18,1.3192048991758094,4.0702086091041565,2.0274406526148723,0.9008596298742106,79.15229441746278,1.4643845314079809,0.028455826066857624,2.143856621314429e-28,0.990729808807373,0.0,6.083349399449499e-07,2.9219540501270676e-08,0.131664,0.013135999999999998,0.144864,0.144648,0.14595199999999997,0.029328489030955654,0.023597404849333238,0.02932848947910411,0.5244731131780096,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,128,True,smooth-r64-maccormack-i128-rep1,18,0.9596749443191811,2.74480402469635,1.489064959141499,0.6553435590947314,57.5804982417706,1.4643845314079809,0.02083155440886311,2.123664449553744e-28,0.991050124168396,0.0,5.958471711048628e-07,2.2132989098666034e-08,0.487712,0.01352,0.50144,0.5003679999999999,0.502664,0.0214699155895176,0.017309712028562678,0.02146991604122039,0.38137249708659665,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,512,True,smooth-r64-maccormack-i512-rep1,18,0.26860399520565703,0.7946551736786205,0.4321114933266713,0.18342453892875424,16.116243449274524,1.4643845314079809,0.006008992495492257,2.095896873098055e-28,0.9921007752418518,0.0,6.236877404297073e-07,2.183569358995838e-09,1.9078239999999997,0.013007999999999999,1.9207999999999998,1.9194959999999999,1.921896,0.006204490209076979,0.005026043170559946,0.006204490667684167,0.10672728448528628,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,2048,True,smooth-r64-maccormack-i2048-rep1,18,0.0016882350100653806,0.006188573778672435,0.0034335883123599547,0.001152913859803971,0.10129855334056828,1.4643845314079809,2.5589557550066247e-05,2.095896873098055e-28,0.9922246336936951,0.0,6.460244747328297e-07,9.19721644495631e-10,7.6109279999999995,0.013728,7.625088,7.62224,7.628048,4.803281825273434e-05,0.00011353144049864458,4.803320491667224e-05,0.0006791776488666966,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,4096,True,smooth-r64-maccormack-i4096-rep1,18,1.8471300083449917e-05,0.0001697540283203125,2.6274691521334796e-05,1.2601457812023634e-05,0.0011072027935870603,1.4643845314079809,-2.737648601883051e-06,2.095896873098055e-28,0.9922246336936951,0.0,6.482552722979825e-07,9.600956424218385e-10,15.209871999999999,0.014783999999999999,15.224719999999998,15.221136,15.226416,1.1724235760360702e-10,9.706102510616e-09,3.5201852200883357e-10,3.894270941044546e-06,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,8192,True,smooth-r64-maccormack-i8192-rep1,18,1.8374116719129466e-05,0.00015425682067871094,2.3797923066993304e-05,1.2532736725309452e-05,0.0011011647478051125,1.4643845314079809,-2.73776258955693e-06,2.095896873098055e-28,0.9922246336936951,0.0,6.489672819536173e-07,9.439976935124966e-10,30.395376,0.013151999999999999,30.40872,30.407312,30.409656,0.0,0.0,4.656137942849355e-10,3.567888542109355e-06,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,-1,True,smooth-r64-maccormack-i-1-rep2,18,2.701503391972288e-08,4.76837158203125e-07,4.142608786014412e-10,1.0,1.6208625284952375e-06,2.7014375474920627e-08,-2.737310302113594e-06,2.095896873098055e-28,0.9922246336936951,0.0,9.203439287865708e-11,9.203439287865708e-11,0.009264,0.014352,0.0236,0.022407999999999997,0.024328,4.656137944955273e-10,1.4384844484133421e-08,0.0,0.0,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,0,True,smooth-r64-maccormack-i0-rep2,18,1.4643845310602361,4.126967248975234,2.247137995881017,1.0,87.86307188447886,1.4643845314079809,0.03158016794405991,2.1791996024651224e-28,0.9909641742706299,0.0,2.955132765361163e-08,2.955132765361163e-08,0.012944,0.013791999999999999,0.026879999999999998,0.025648,0.027592,0.03254949109118601,0.026169992150821768,0.03254949153787765,0.5833333360306485,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,8,True,smooth-r64-maccormack-i8-rep2,18,1.4275786155315433,4.692812025547028,2.1900754378266014,0.974865950066608,85.65471704843316,1.4643845314079809,0.030753392216393338,2.1514320260094333e-28,0.9909125566482544,0.0,6.202379021623753e-07,3.1614526922190204e-08,0.041887999999999995,0.013968,0.0556,0.055015999999999995,0.057224,0.03169913739337235,0.025492678756368178,0.0316991378404486,0.568001387098183,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,32,True,smooth-r64-maccormack-i32-rep2,18,1.3192048991758094,4.0702086091041565,2.0274406526148723,0.9008596298742106,79.15229441746278,1.4643845314079809,0.028455826066857624,2.143856621314429e-28,0.990729808807373,0.0,6.083349399449499e-07,2.9219540501270676e-08,0.13168,0.012992,0.144816,0.143728,0.14571199999999998,0.029328489030955654,0.023597404849333238,0.02932848947910411,0.5244731131780096,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,128,True,smooth-r64-maccormack-i128-rep2,18,0.9596749443191811,2.74480402469635,1.489064959141499,0.6553435590947314,57.5804982417706,1.4643845314079809,0.02083155440886311,2.123664449553744e-28,0.991050124168396,0.0,5.958471711048628e-07,2.2132989098666034e-08,0.486784,0.013648,0.50064,0.500232,0.5014639999999999,0.0214699155895176,0.017309712028562678,0.02146991604122039,0.38137249708659665,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,512,True,smooth-r64-maccormack-i512-rep2,18,0.26860399520565703,0.7946551736786205,0.4321114933266713,0.18342453892875424,16.116243449274524,1.4643845314079809,0.006008992495492257,2.095896873098055e-28,0.9921007752418518,0.0,6.236877404297073e-07,2.183569358995838e-09,1.9085759999999998,0.013007999999999999,1.9215519999999997,1.9203599999999998,1.9223519999999998,0.006204490209076979,0.005026043170559946,0.006204490667684167,0.10672728448528628,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,2048,True,smooth-r64-maccormack-i2048-rep2,18,0.0016882350100653806,0.006188573778672435,0.0034335883123599547,0.001152913859803971,0.10129855334056828,1.4643845314079809,2.5589557550066247e-05,2.095896873098055e-28,0.9922246336936951,0.0,6.460244747328297e-07,9.19721644495631e-10,7.611376,0.013583999999999999,7.625503999999999,7.623279999999999,7.62752,4.803281825273434e-05,0.00011353144049864458,4.803320491667224e-05,0.0006791776488666966,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,4096,True,smooth-r64-maccormack-i4096-rep2,18,1.8471300083449917e-05,0.0001697540283203125,2.6274691521334796e-05,1.2601457812023634e-05,0.0011072027935870603,1.4643845314079809,-2.737648601883051e-06,2.095896873098055e-28,0.9922246336936951,0.0,6.482552722979825e-07,9.600956424218385e-10,15.207871999999998,0.01456,15.222719999999999,15.221415999999998,15.225183999999999,1.1724235760360702e-10,9.706102510616e-09,3.5201852200883357e-10,3.894270941044546e-06,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,8192,True,smooth-r64-maccormack-i8192-rep2,18,1.8374116719129466e-05,0.00015425682067871094,2.3797923066993304e-05,1.2532736725309452e-05,0.0011011647478051125,1.4643845314079809,-2.73776258955693e-06,2.095896873098055e-28,0.9922246336936951,0.0,6.489672819536173e-07,9.439976935124966e-10,30.39656,0.013072,30.40968,30.407007999999998,30.411839999999998,0.0,0.0,4.656137942849355e-10,3.567888542109355e-06,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,-1,True,smooth-r64-maccormack-i-1-rep3,18,2.701503391972288e-08,4.76837158203125e-07,4.142608786014412e-10,1.0,1.6208625284952375e-06,2.7014375474920627e-08,-2.737310302113594e-06,2.095896873098055e-28,0.9922246336936951,0.0,9.203439287865708e-11,9.203439287865708e-11,0.00896,0.013472,0.022816,0.021808,0.023336,4.656137944955273e-10,1.4384844484133421e-08,0.0,0.0,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,0,True,smooth-r64-maccormack-i0-rep3,18,1.4643845310602361,4.126967248975234,2.247137995881017,1.0,87.86307188447886,1.4643845314079809,0.03158016794405991,2.1791996024651224e-28,0.9909641742706299,0.0,2.955132765361163e-08,2.955132765361163e-08,0.012608,0.013024,0.025744,0.025192,0.026423999999999996,0.03254949109118601,0.026169992150821768,0.03254949153787765,0.5833333360306485,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,8,True,smooth-r64-maccormack-i8-rep3,18,1.4275786155315433,4.692812025547028,2.1900754378266014,0.974865950066608,85.65471704843316,1.4643845314079809,0.030753392216393338,2.1514320260094333e-28,0.9909125566482544,0.0,6.202379021623753e-07,3.1614526922190204e-08,0.041968,0.013696,0.055408,0.054712,0.05675999999999999,0.03169913739337235,0.025492678756368178,0.0316991378404486,0.568001387098183,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,32,True,smooth-r64-maccormack-i32-rep3,18,1.3192048991758094,4.0702086091041565,2.0274406526148723,0.9008596298742106,79.15229441746278,1.4643845314079809,0.028455826066857624,2.143856621314429e-28,0.990729808807373,0.0,6.083349399449499e-07,2.9219540501270676e-08,0.131872,0.013056,0.144928,0.144224,0.14584799999999998,0.029328489030955654,0.023597404849333238,0.02932848947910411,0.5244731131780096,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,128,True,smooth-r64-maccormack-i128-rep3,18,0.9596749443191811,2.74480402469635,1.489064959141499,0.6553435590947314,57.5804982417706,1.4643845314079809,0.02083155440886311,2.123664449553744e-28,0.991050124168396,0.0,5.958471711048628e-07,2.2132989098666034e-08,0.487264,0.013616,0.500944,0.5002880000000001,0.5021359999999999,0.0214699155895176,0.017309712028562678,0.02146991604122039,0.38137249708659665,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,512,True,smooth-r64-maccormack-i512-rep3,18,0.26860399520565703,0.7946551736786205,0.4321114933266713,0.18342453892875424,16.116243449274524,1.4643845314079809,0.006008992495492257,2.095896873098055e-28,0.9921007752418518,0.0,6.236877404297073e-07,2.183569358995838e-09,1.90856,0.013007999999999999,1.9215359999999997,1.920216,1.922232,0.006204490209076979,0.005026043170559946,0.006204490667684167,0.10672728448528628,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,2048,True,smooth-r64-maccormack-i2048-rep3,18,0.0016882350100653806,0.006188573778672435,0.0034335883123599547,0.001152913859803971,0.10129855334056828,1.4643845314079809,2.5589557550066247e-05,2.095896873098055e-28,0.9922246336936951,0.0,6.460244747328297e-07,9.19721644495631e-10,7.611648,0.013472,7.625712,7.622751999999999,7.627479999999999,4.803281825273434e-05,0.00011353144049864458,4.803320491667224e-05,0.0006791776488666966,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,4096,True,smooth-r64-maccormack-i4096-rep3,18,1.8471300083449917e-05,0.0001697540283203125,2.6274691521334796e-05,1.2601457812023634e-05,0.0011072027935870603,1.4643845314079809,-2.737648601883051e-06,2.095896873098055e-28,0.9922246336936951,0.0,6.482552722979825e-07,9.600956424218385e-10,15.209472,0.014496,15.224224,15.220928,15.227799999999998,1.1724235760360702e-10,9.706102510616e-09,3.5201852200883357e-10,3.894270941044546e-06,1.1724235760360702e-10,4.656137942849355e-10
smooth,maccormack,64,8192,True,smooth-r64-maccormack-i8192-rep3,18,1.8374116719129466e-05,0.00015425682067871094,2.3797923066993304e-05,1.2532736725309452e-05,0.0011011647478051125,1.4643845314079809,-2.73776258955693e-06,2.095896873098055e-28,0.9922246336936951,0.0,6.489672819536173e-07,9.439976935124966e-10,30.396383999999998,0.013104,30.409568,30.409,30.412888,0.0,0.0,4.656137942849355e-10,3.567888542109355e-06,1.1724235760360702e-10,4.656137942849355e-10
sharp,sl,32,-1,True,sharp-r32-sl-i-1-rep1,18,4.624705805853064e-08,4.76837158203125e-07,0.0,1.0,2.780524336835309e-06,4.634207228058848e-08,-0.0013253348214285715,0.0,1.0,0.0,1.1807693386858325e-09,1.1807693386858325e-09,0.003232,0.00224,0.005488,0.005408,0.005656,0.0,0.0,0.0,0.0,0.0,0.0
sharp,sl,32,0,True,sharp-r32-sl-i0-rep1,18,1.4608587090201646,4.072528004646301,2.4084795291727548,1.0,87.65152258743967,1.4608587097906611,0.03749302455357143,0.0,1.0,0.0,3.736468130468113e-08,3.736468130468113e-08,0.005248,0.002176,0.007424,0.007336,0.007663999999999999,0.039254033666270866,0.051320288035736794,0.039254033666270866,0.583333256863287,0.0,0.0
sharp,sl,32,8,True,sharp-r32-sl-i8-rep1,18,1.3113347652075975,3.9194872975349426,2.1724482130360627,0.8976465448819264,78.68008640425535,1.4608587097906611,0.03367396763392857,0.0,1.0,0.0,3.04998149058016e-07,3.811607721282236e-08,0.021471999999999998,0.002336,0.023823999999999998,0.023728,0.02412,0.03532513794789411,0.046247205155879725,0.03532513794789411,0.5222718914184548,0.0,0.0
sharp,sl,32,32,True,sharp-r32-sl-i32-rep1,18,0.9443350003472176,2.6958251762608825,1.594257876572502,0.6464246138009334,56.66010163764948,1.4608587097906611,0.024239676339285716,0.0,1.0,0.0,2.9910974992988603e-07,2.7222717199218395e-08,0.07092799999999999,0.0021119999999999997,0.073104,0.072968,0.073248,0.02591324998253824,0.03403602208254192,0.02591324998253824,0.37547583099685317,0.0,0.0
sharp,sl,32,128,True,sharp-r32-sl-i128-rep1,18,0.2534607539587668,0.7800051180740866,0.4600633330675498,0.1735012533262491,15.207649024874815,1.4608587097906611,0.005964006696428571,0.0,1.0,0.0,3.2094875824712257e-07,4.055086701350569e-09,0.267408,0.002176,0.269584,0.269104,0.269712,0.007473632744290005,0.010018516649801162,0.007473632744290005,0.10072762631335233,0.0,0.0
sharp,sl,32,512,True,sharp-r32-sl-i512-rep1,18,0.0014952825884897466,0.006455289500991057,0.00400674918294239,0.0010236103725271858,0.08972100768830417,1.4608587097906611,-0.0013253348214285715,0.0,1.0,0.0,3.2935525253175475e-07,3.3825952103535753e-09,1.053808,0.002304,1.055984,1.0556480000000001,1.056472,0.0,0.0,0.0,0.0006244220412111306,0.0,0.0
sharp,sl,32,2048,True,sharp-r32-sl-i2048-rep1,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,-0.0013253348214285715,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,4.197328,0.002304,4.199584,4.199223999999999,4.199879999999999,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
