step_index,simulation_time_s,emitter_enabled,solver_gpu_ms,diagnostics_gpu_ms,source_gpu_ms,velocity_advection_gpu_ms,buoyancy_gpu_ms,divergence_gpu_ms,pressure_clear_gpu_ms,pressure_solve_gpu_ms,pressure_gradient_gpu_ms,scalar_advection_gpu_ms,pressure_fraction,pressure_iteration_us,pressure_iterations,rms_divergence_before,max_abs_divergence_before,rms_divergence_after,max_abs_divergence_after,divergence_remaining_fraction,kinetic_energy,velocity_rms,velocity_max,nonfinite_divergence_before,nonfinite_divergence_after,nonfinite_velocity,density_min,density_max,density_sum,density_integral,density_centre_x,density_centre_y,density_centre_z,nonfinite_density_cells
101,1.6833333333333333,1,0.094624,0.122624,0.002016,0.0037439999999999999,0.001408,0.0024319999999999997,0.0022079999999999999,0.075200000000000003,0.0025919999999999997,0.0050239999999999998,0.79472438282042612,1.8800000000000001,40,0.15205846263615158,11.58964729309082,0.021318806230952964,0.23756563663482666,0.14020137953100983,0.0019736485555768013,0.062827518741023047,2.1457066535949707,0,0,0,0,46.439605712890625,1638.4533777336565,0.050001628959156996,0.015613941000869736,0.21421702416177446,0.015602913707232132,0
102,1.7,1,0.094719999999999999,0.122432,0.0019199999999999998,0.0039359999999999994,0.0014399999999999999,0.0023999999999999998,0.0021440000000000001,0.075423999999999991,0.0023999999999999998,0.0050559999999999997,0.79628378378378373,1.8855999999999997,40,0.15514382764983922,13.465557098388672,0.024200489962935202,0.26167178153991699,0.15598744938506925,0.0021284837275743484,0.065245440110008435,2.1685848236083984,0,0,0,0,46.861438751220703,1774.2146179126285,0.054144733212665663,0.015610782748795895,0.23251656426399051,0.0156038825738981,0
103,1.7166666666666666,1,0.094463999999999992,0.12249599999999999,0.002016,0.0038399999999999997,0.001472,0.0024319999999999997,0.002016,0.075135999999999994,0.0025919999999999997,0.00496,0.79539295392953935,1.8783999999999998,40,0.15385217200656187,11.98188591003418,0.027543963425712668,0.29629886150360107,0.17902875901250132,0.0022987700067460537,0.067805162144869965,2.2041416168212891,0,0,0,0,47.282569885253906,1929.9578874905856,0.058897640609453905,0.015611303045314728,0.25131848934244122,0.01560436142928626,0
104,1.7333333333333334,1,0.094591999999999996,0.12255999999999999,0.0022719999999999997,0.0038079999999999998,0.001472,0.002464,0.0017599999999999998,0.075327999999999992,0.002464,0.0050239999999999998,0.79634641407307172,1.8831999999999998,40,0.14726960482898682,10.965764999389648,0.030686942299642569,0.32534345984458923,0.20837254459450083,0.002474847249686718,0.070354065265437471,2.2303347587585449,0,0,0,0,47.702999114990234,2078.0897921295837,0.063418267582079579,0.01560681297494297,0.26769509882497144,0.015601206248358736,0
105,1.75,1,0.094463999999999992,0.122752,0.0021119999999999997,0.004032,0.001472,0.002464,0.001696,0.075296000000000002,0.0024319999999999997,0.00496,0.79708672086720878,1.8824000000000001,40,0.13040848527963014,3.4845809936523438,0.032900684504839683,0.35164719820022583,0.25228944599956016,0.0026400969363749027,0.072664942529047705,2.2670209407806396,0,0,0,0,48.122726440429688,2215.6776595506817,0.067617116075155081,0.015591871408120737,0.28208089998870478,0.015599455858849543,0
106,1.7666666666666666,1,0.093951999999999994,0.12268799999999999,0.0019840000000000001,0.0037759999999999998,0.001408,0.0024319999999999997,0.0015999999999999999,0.075263999999999998,0.0024319999999999997,0.0050559999999999997,0.80108991825613085,1.8815999999999999,40,0.1251637235950834,3.6434378623962402,0.033409285038587963,0.35092383623123169,0.26692466538204146,0.0027687568217515945,0.074414472003120388,2.2932472229003906,0,0,0,0,48.541755676269531,2313.6448001977406,0.070606835943534563,0.015593805167188141,0.29146073696372377,0.015600835241575576,0
107,1.7833333333333332,1,0.094559999999999991,0.122208,0.002016,0.003712,0.001472,0.0023999999999999998,0.0022399999999999998,0.075231999999999993,0.0025279999999999999,0.00496,0.79560067681895097,1.8808,40,0.11932045232069907,3.7124826908111572,0.032382055326658672,0.32973349094390869,0.27138729946836787,0.0028540198691189289,0.075551570058059403,2.3182501792907715,0,0,0,0,48.960086822509766,2355.1352153760381,0.071873022930176944,0.015586143421905651,0.29661810284353635,0.01559941449966511,0
108,1.8,1,0.094719999999999999,0.12268799999999999,0.002016,0.0038399999999999997,0.0014399999999999999,0.0023999999999999998,0.0021440000000000001,0.075392000000000001,0.002496,0.0049919999999999999,0.79594594594594592,1.8847999999999998,40,0.11342147665378204,3.3541140556335449,0.030149314980416217,0.30185401439666748,0.26581663252760068,0.0028975117020308971,0.076125051093984791,2.3325033187866211,0,0,0,0,49.377719879150391,2341.3098604949191,0.071451106582486545,0.01557894585538467,0.29797719743300066,0.015596343547451021,0
109,1.8166666666666667,1,0.094399999999999998,0.122432,0.002016,0.0039359999999999994,0.0015039999999999999,0.002464,0.001696,0.075231999999999993,0.0025279999999999999,0.0050239999999999998,0.79694915254237286,1.8808,40,0.10792412818455389,3.503265380859375,0.027154158771522868,0.26415777206420898,0.25160415217891169,0.0029042705427855253,0.076213785403764389,2.3455305099487305,0,0,0,0,49.794658660888672,2289.7171304346994,0.069876621412191753,0.015589988504573094,0.29570960702725618,0.015602126219883225,0
110,1.8333333333333333,1,0.094687999999999994,0.122336,0.001952,0.0038399999999999997,0.0014399999999999999,0.0024319999999999997,0.002176,0.075327999999999992,0.002464,0.0050559999999999997,0.79553903345724908,1.8831999999999998,40,0.10668352577626615,3.4861187934875488,0.02382307365492348,0.22356241941452026,0.22330602107100017,0.002880588173866272,0.075902413319554898,2.3518805503845215,0,0,0,0,50.210903167724609,2223.3693244988099,0.067851847061120907,0.015579169077695494,0.29140157025203356,0.015599635119182243,0
111,1.8499999999999999,1,0.094624,0.12239999999999999,0.0021119999999999997,0.0040000000000000001,0.001472,0.002496,0.001696,0.075359999999999996,0.002496,0.0049919999999999999,0.79641528576259724,1.8839999999999999,40,0.10196390971878441,3.3874104022979736,0.020316970200349477,0.17976152896881104,0.19925648453833819,0.0028332341462373734,0.075275947635846788,2.3554997444152832,0,0,0,0,50.626453399658203,2100.0102159976959,0.06408722583000781,0.015581147455226119,0.28125158378350013,0.015606242784943939,0
112,1.8666666666666667,1,0.094528000000000001,0.12246399999999999,0.0019840000000000001,0.003712,0.001472,0.0023999999999999998,0.002176,0.075359999999999996,0.002464,0.00496,0.79722410291130663,1.8839999999999999,40,0.095938966115503427,3.5532963275909424,0.016955176315324307,0.13603699207305908,0.17672877874159626,0.0027679847553372383,0.074404096061134142,2.3616695404052734,0,0,0,0,51.041313171386719,2009.3220474720001,0.061319642562011722,0.015593531029201175,0.27210493220128606,0.015611024094484055,0
113,1.8833333333333333,1,0.094624,0.12236799999999999,0.001952,0.0037759999999999998,0.0014399999999999999,0.0024319999999999997,0.0022399999999999998,0.075231999999999993,0.0025599999999999998,0.0049919999999999999,0.79506256340886028,1.8808,40,0.086115130622889349,3.4839706420898438,0.013907674749259207,0.093094587326049805,0.16150094238564106,0.0026866320986300707,0.073302552460744103,2.3683114051818848,0,0,0,0,51.455482482910156,1890.0901546478271,0.057680973957758397,0.015587205720973078,0.25838414830290418,0.015608103531745745,0
114,1.8999999999999999,1,0.094591999999999996,0.12249599999999999,0.0021119999999999997,0.0038399999999999997,0.001472,0.0024319999999999997,0.001952,0.075263999999999998,0.002496,0.0050239999999999998,0.79566982408660358,1.8815999999999999,40,0.078515406508639918,3.4009482860565186,0.01152039963677181,0.05858004093170166,0.14672788627164648,0.0025940332561731339,0.072028234133194383,2.3738994598388672,0,0,0,0,51.868961334228516,1767.6568841636181,0.05394460706065729,0.015584838485369566,0.24217048644125699,0.015608254778368455,0
115,1.9166666666666667,1,0.09391999999999999,0.12239999999999999,0.0019199999999999998,0.0036799999999999997,0.0014399999999999999,0.0024319999999999997,0.001696,0.075296000000000002,0.002496,0.00496,0.80170357751277699,1.8824000000000001,40,0.068477480904512888,2.7724111080169678,0.0099616208554992348,0.027570903301239014,0.14547294561536261,0.0024947319179773331,0.070636136898578103,2.3776981830596924,0,0,0,0,52.281749725341797,1684.6053152084351,0.051410074316663668,0.015588792610065575,0.2291537692183726,0.015611604229175145,0
116,1.9333333333333333,1,0.094495999999999997,0.12246399999999999,0.0022719999999999997,0.003872,0.001472,0.002464,0.001696,0.075231999999999993,0.002464,0.0050239999999999998,0.79613951913308501,1.8808,40,0.060941102994261247,2.4918532371520996,0.0092516460069263715,0.037858009338378906,0.15181290709158296,0.0023943362757563591,0.069200235198391621,2.3804051876068115,0,0,0,0,52.693851470947266,1627.290997505188,0.049660980148473755,0.015591365732982426,0.21870629656533785,0.015614343655777494,0
117,1.95,1,0.094528000000000001,0.122624,0.0020479999999999999,0.0039039999999999999,0.0015039999999999999,0.002464,0.001856,0.075296000000000002,0.002464,0.0049919999999999999,0.79654705484089372,1.8824000000000001,40,0.055379089992471577,2.5493783950805664,0.009146396784186852,0.049576461315155029,0.16515975227166507,0.0022968016564846039,0.067776126423462771,2.3825263977050781,0,0,0,0,53.105266571044922,1583.2208704426885,0.048316066602865249,0.015597060702981835,0.20973119490396278,0.015616857551185057,0
118,1.9666666666666666,1,0.094719999999999999,0.12246399999999999,0.002016,0.003872,0.0014399999999999999,0.0024319999999999997,0.0021119999999999997,0.075359999999999996,0.002464,0.0050239999999999998,0.79560810810810811,1.8839999999999999,40,0.049538581659768502,2.2161107063293457,0.0092673671560724626,0.057521581649780273,0.18707372810390166,0.0022057988680899143,0.066419859501355677,2.3851251602172852,0,0,0,0,53.515998840332031,1558.9359021186829,0.047574948184774257,0.015589517033990415,0.20379524955754291,0.015619257222918282,0
119,1.9833333333333334,1,0.094591999999999996,0.122528,0.0022719999999999997,0.003872,0.0015039999999999999,0.0024319999999999997,0.0017279999999999999,0.075327999999999992,0.002464,0.0049919999999999999,0.79634641407307172,1.8831999999999998,40,0.044866257943699035,1.9547659158706665,0.0094490798189539905,0.064306974411010742,0.21060548064452539,0.0021204284857958555,0.065121862470231232,2.3872981071472168,0,0,0,0,53.926044464111328,1543.8532218933105,0.047114661312662065,0.015598997549698686,0.19913523567362279,0.015616708800223223,0
120,2,1,0.094719999999999999,0.12236799999999999,0.002016,0.003712,0.0014399999999999999,0.0024319999999999997,0.0022719999999999997,0.075392000000000001,0.002496,0.00496,0.79594594594594592,1.8847999999999998,40,0.043099821193466885,1.9888287782669067,0.0095055328839287641,0.066835880279541016,0.22054692155821803,0.0020449617877602577,0.063952510314455327,2.3889274597167969,0,0,0,0,54.335407257080078,1531.2099108695984,0.046728818080737256,0.015597107419769007,0.19476443515769243,0.015618226642777903,0
121,2.0166666666666666,1,0.094624,0.12236799999999999,0.001952,0.0037439999999999999,0.001472,0.0024319999999999997,0.0022079999999999999,0.075423999999999991,0.0023999999999999998,0.0049919999999999999,0.79709164693946555,1.8855999999999997,40,0.041240405444351126,2.0063483715057373,0.0093843595746138965,0.066071212291717529,0.22755255370311381,0.0019802083261311054,0.062931841322673931,2.3893241882324219,0,0,0,0,54.744091033935547,1516.5322229862213,0.04628089059406193,0.015590422204496331,0.18991360848455394,0.015616064872886217,0
122,2.0333333333333332,1,0.094719999999999999,0.122528,0.002016,0.0038399999999999997,0.001408,0.002464,0.0021119999999999997,0.075359999999999996,0.002464,0.0050559999999999997,0.79560810810810811,1.8839999999999999,40,0.041688491772674342,2.0142083168029785,0.0091478365256680728,0.06360924243927002,0.21943313698060499,0.0019248820608481765,0.062046467439301915,2.3908276557922363,0,0,0,0,55.152091979980469,1502.6233863830566,0.045856426586396992,0.015588427371798903,0.18507506814863547,0.015617526806139079,0
123,2.0499999999999998,1,0.094591999999999996,0.12239999999999999,0.0018879999999999999,0.0038079999999999998,0.0014399999999999999,0.0023999999999999998,0.0023040000000000001,0.075296000000000002,0.002496,0.00496,0.79600811907983771,1.8824000000000001,40,0.04125109841092657,1.9949576854705811,0.0088438513515889834,0.060424923896789551,0.21439068757612595,0.0018775927601382136,0.061279568538595529,2.3938195705413818,0,0,0,0,55.559413909912109,1499.1280059814453,0.045749756041914225,0.01558490083074213,0.1820337543025424,0.015616557060993089,0
124,2.0666666666666664,1,0.094624,0.122528,0.0021119999999999997,0.0039359999999999994,0.001472,0.0024319999999999997,0.001856,0.075359999999999996,0.002496,0.00496,0.79641528576259724,1.8839999999999999,40,0.040291765054501598,2.0197627544403076,0.0084844715959668578,0.056460857391357422,0.21057582323559515,0.001837452407926321,0.060620993194211541,2.3977718353271484,0,0,0,0,55.966056823730469,1498.6317329406738,0.04573461099062115,0.01558751294843517,0.17959329760141646,0.015619472388813876,0
125,2.0833333333333335,1,0.094271999999999995,0.122528,0.0020479999999999999,0.0037759999999999998,0.0014399999999999999,0.0024319999999999997,0.001792,0.075359999999999996,0.0024319999999999997,0.0049919999999999999,0.79938900203665986,1.8839999999999999,40,0.040208533469584896,2.0323967933654785,0.0080856825723866661,0.052096128463745117,0.20109369516057957,0.0018031965009868145,0.060053251385529735,2.402672290802002,0,0,0,0,56.372024536132812,1500.4349498748779,0.045789640804287046,0.015587473266994055,0.17752387804730602,0.015619825234474635,0
126,2.1000000000000001,1,0.09465599999999999,0.12236799999999999,0.002016,0.003712,0.0014399999999999999,0.0023999999999999998,0.0023040000000000001,0.075327999999999992,0.002464,0.0049919999999999999,0.79580797836375927,1.8831999999999998,40,0.039273290821030697,2.0462889671325684,0.0076861509178297489,0.047936737537384033,0.19570936779542408,0.0017739483155310154,0.059564222743707741,2.4071857929229736,0,0,0,0,56.777317047119141,1504.1158714294434,0.045901973615400493,0.015587391019178939,0.17586944445650535,0.015620287712294343,0
127,2.1166666666666667,1,0.09465599999999999,0.122432,0.0019199999999999998,0.0038399999999999997,0.0014399999999999999,0.0024319999999999997,0.0022079999999999999,0.075200000000000003,0.0025599999999999998,0.0050559999999999997,0.7944557133198108,1.8800000000000001,40,0.038574944561757314,2.0581350326538086,0.0072876426740914064,0.043799877166748047,0.18892166293133908,0.0017490026075392962,0.059143936418525549,2.4123103618621826,0,0,0,0,57.181934356689453,1509.1899261474609,0.046056821476668119,0.015587262488265278,0.17453361112588098,0.015620864060909748,0
128,2.1333333333333333,1,0.094687999999999994,0.122208,0.002016,0.003712,0.0014399999999999999,0.0024319999999999997,0.0022079999999999999,0.075359999999999996,0.002464,0.0050559999999999997,0.79587698546806351,1.8839999999999999,40,0.038470725461511111,2.0702352523803711,0.006882758917617555,0.039602339267730713,0.17890899729727122,0.0017282518092542887,0.058792037033161021,2.4175381660461426,0,0,0,0,57.58587646484375,1515.184289932251,0.04623975494178012,0.015587044012233991,0.1734197840724204,0.015621529071310064,0
129,2.1499999999999999,1,0.094559999999999991,0.122528,0.002016,0.0039680000000000002,0.001472,0.002464,0.0018879999999999999,0.075296000000000002,0.002464,0.0049919999999999999,0.7962774957698816,1.8824000000000001,40,0.038070256722047537,2.0673911571502686,0.0065090711079827277,0.035903811454772949,0.17097523548385071,0.0017102640122175217,0.058485280408279168,2.4223854541778564,0,0,0,0,57.989147186279297,1522.1117362976074,0.046451163827441633,0.01558677375002719,0.17252989809680355,0.015622384088575541,0
130,2.1666666666666665,1,0.096319999999999989,0.12249599999999999,0.0021119999999999997,0.0039359999999999994,0.0015039999999999999,0.002464,0.0034879999999999998,0.075327999999999992,0.002496,0.0049919999999999999,0.7820598006644518,1.8831999999999998,40,0.037267180006504606,2.0436244010925293,0.0061505360208719976,0.032358825206756592,0.1650389436442061,0.0016950862482190132,0.058225187817971237,2.4277896881103516,0,0,0,0,58.391746520996094,1529.5972499847412,0.046679603576194495,0.015586433317302856,0.17178585496778107,0.015623377040851587,0
131,2.1833333333333331,1,0.094399999999999998,0.122304,0.002016,0.0036799999999999997,0.001408,0.0024319999999999997,0.0019840000000000001,0.075327999999999992,0.002496,0.0050559999999999997,0.79796610169491522,1.8831999999999998,40,0.036505889884605756,2.0174522399902344,0.0058197498319579738,0.02922356128692627,0.15941947588057881,0.0016818969743326306,0.057998223668188853,2.4339885711669922,0,0,0,0,58.793674468994141,1537.1788959503174,0.046910977049265057,0.015585988860321819,0.17107241755780883,0.015624542257031093,0
132,2.2000000000000002,1,0.094687999999999994,0.12239999999999999,0.001952,0.0038399999999999997,0.0014399999999999999,0.0024319999999999997,0.0022079999999999999,0.075327999999999992,0.002496,0.0049919999999999999,0.79553903345724908,1.8831999999999998,40,0.03706063187630898,2.1088228225708008,0.0055062826125205373,0.026282429695129395,0.14857497926365443,0.0016708062030375004,0.057806681327291234,2.4397311210632324,0,0,0,0,59.194934844970703,1545.3862571716309,0.047161445836536586,0.015585429013842248,0.17049685330188818,0.015625920189116769,0
133,2.2166666666666668,1,0.09465599999999999,0.12259199999999999,0.002016,0.0038079999999999998,0.001408,0.0024319999999999997,0.0021119999999999997,0.075423999999999991,0.002464,0.0049919999999999999,0.79682217714672077,1.8855999999999997,40,0.036828485386885268,2.0906953811645508,0.0052182803328340863,0.023706197738647461,0.14169141842288011,0.0016611861065030098,0.057640022666598768,2.4454898834228516,0,0,0,0,59.595523834228516,1554.2081775665283,0.0474306694814004,0.015584758102451246,0.17005541545366573,0.015627591841148439,0
134,2.2333333333333334,1,0.094559999999999991,0.12236799999999999,0.0020799999999999998,0.0039039999999999999,0.001472,0.0024319999999999997,0.0019199999999999998,0.075327999999999992,0.002496,0.0049280000000000001,0.79661590524534687,1.8831999999999998,40,0.036002686779543672,2.0420937538146973,0.0049431150535268441,0.021232306957244873,0.13729850451982009,0.0016529539134353399,0.057497024504496577,2.4509015083312988,0,0,0,0,59.995445251464844,1563.4212474822998,0.047711830062326044,0.015585061885155679,0.16970139080940608,0.015627572374018458,0
135,2.25,1,0.094175999999999996,0.12255999999999999,0.001952,0.0036799999999999997,0.0014399999999999999,0.0024319999999999997,0.0019199999999999998,0.075296000000000002,0.002496,0.00496,0.79952429493713906,1.8824000000000001,40,0.034272738226119245,1.9536921977996826,0.0046953027387623076,0.019201755523681641,0.13699817936297889,0.0016457489691674709,0.057371577791925352,2.456200122833252,0,0,0,0,60.394702911376953,1572.6189403533936,0.047992521373089403,0.015585361569333824,0.16935208796850956,0.015627553084141169,0
136,2.2666666666666666,1,0.094591999999999996,0.12255999999999999,0.0019840000000000001,0.0038079999999999998,0.0014399999999999999,0.0023999999999999998,0.0022399999999999998,0.075327999999999992,0.0024319999999999997,0.00496,0.79634641407307172,1.8831999999999998,40,0.033960185951787354,1.9578542709350586,0.0044712104729000817,0.017527461051940918,0.13166036485335433,0.0016393485711887479,0.057259908682930113,2.4614405632019043,0,0,0,0,60.793296813964844,1581.8013477325439,0.048272746207658201,0.015585657312860731,0.16900742162656823,0.015627534043078321,0
137,2.2833333333333332,1,0.096703999999999998,0.12255999999999999,0.002176,0.0045760000000000002,0.001472,0.002464,0.0031679999999999998,0.075327999999999992,0.002464,0.0050559999999999997,0.77895433487756449,1.8831999999999998,40,0.033995760183485137,1.9613267183303833,0.0042641925844933625,0.016014814376831055,0.12543307052050781,0.0016338711138814688,0.057164169090112189,2.4663290977478027,0,0,0,0,61.191226959228516,1590.96848487854,0.048552505031693727,0.015585949117937785,0.16866729965206023,0.015627515245948815,0
138,2.2999999999999998,1,0.094528000000000001,0.12255999999999999,0.0020479999999999999,0.0042880000000000001,0.001472,0.0023999999999999998,0.0015999999999999999,0.075296000000000002,0.002496,0.0049280000000000001,0.79654705484089372,1.8824000000000001,40,0.033328789737231558,1.9555367231369019,0.0040715784423165577,0.014674663543701172,0.122164005186429,0.0016291546635329723,0.057081602351948257,2.4710397720336914,0,0,0,0,61.588493347167969,1600.1203269958496,0.048831797088496387,0.015586237171759346,0.16833163012508384,0.015627496650810584,0
139,2.3166666666666664,1,0.094495999999999997,0.12246399999999999,0.0018879999999999999,0.0038399999999999997,0.001472,0.002464,0.0021440000000000001,0.075231999999999993,0.0025279999999999999,0.0049280000000000001,0.79613951913308501,1.8808,40,0.032818267803521838,1.9603636264801025,0.0038886322556267129,0.013353705406188965,0.11848986908472393,0.0016250223852694035,0.057009163917205515,2.4756240844726562,0,0,0,0,61.985095977783203,1609.2569313049316,0.04911062412429601,0.015586521399752645,0.16800032698250586,0.015627478253599125,0
140,2.3333333333333335,1,0.094719999999999999,0.122336,0.0020479999999999999,0.0037759999999999998,0.0014399999999999999,0.0024319999999999997,0.0021440000000000001,0.075423999999999991,0.0023679999999999999,0.0050879999999999996,0.79628378378378373,1.8855999999999997,40,0.032318736602602087,1.9607279300689697,0.0037233323788547416,0.01237940788269043,0.11520661913977677,0.0016212216578423977,0.056942456178889891,2.4797854423522949,0,0,0,0,62.381038665771484,1618.3783130645752,0.049388986604753882,0.015586801948762467,0.16767330651217821,0.0156274601240791,0
141,2.3500000000000001,1,0.094591999999999996,0.12255999999999999,0.0021119999999999997,0.0040639999999999999,0.001472,0.002496,0.0015679999999999999,0.075392000000000001,0.002496,0.0049919999999999999,0.79702300405953996,1.8847999999999998,40,0.031790558236765527,1.9611618518829346,0.0035718223781771273,0.0115814208984375,0.11235481779135112,0.0016177139477804303,0.056880821860807007,2.4842169284820557,0,0,0,0,62.776321411132812,1627.4845294952393,0.049666886276099831,0.015587078963099502,0.1673504914979147,0.015627442330402593,0
142,2.3666666666666667,1,0.09465599999999999,0.122304,0.0020479999999999999,0.0038079999999999998,0.001472,0.0024319999999999997,0.0020479999999999999,0.075296000000000002,0.002464,0.0050879999999999996,0.79546991210277229,1.8824000000000001,40,0.031922960333758611,1.967937707901001,0.0034280547273541542,0.010784268379211426,0.10738523907286185,0.0016146393027156591,0.056826741992052635,2.4882164001464844,0,0,0,0,63.170948028564453,1636.575569152832,0.049944322789087892,0.01558735236352274,0.16703179719599762,0.015627424575123068,0
143,2.3833333333333333,1,0.094591999999999996,0.122528,0.0020479999999999999,0.0037759999999999998,0.001472,0.0023999999999999998,0.002176,0.07510399999999999,0.0025919999999999997,0.0050239999999999998,0.79397834912043297,1.8775999999999997,40,0.031154747237938808,1.9574880599975586,0.0032916535641246076,0.010012030601501465,0.10565495970759103,0.0016118327621370554,0.056777332838678772,2.4921565055847168,0,0,0,0,63.564918518066406,1645.6514701843262,0.050221297307871282,0.015587622363233548,0.16671714284992215,0.01562740721925197,0
144,2.3999999999999999,1,0.094624,0.12259199999999999,0.002016,0.0037439999999999999,0.0014399999999999999,0.0023999999999999998,0.0022079999999999999,0.075392000000000001,0.002496,0.0049280000000000001,0.7967534663510315,1.8847999999999998,40,0.031300085506683277,1.9657870531082153,0.003160400136459181,0.0091975927352905273,0.10097097452926651,0.0016094309976324439,0.056735015601168982,2.4961423873901367,0,0,0,0,63.958232879638672,1654.7122745513916,0.050497811113018543,0.015587889098583361,0.16640645896141282,0.015627389967510983,0
145,2.4166666666666665,1,0.094559999999999991,0.12246399999999999,0.002016,0.0038399999999999997,0.001472,0.0024319999999999997,0.002016,0.075296000000000002,0.002496,0.0049919999999999999,0.7962774957698816,1.8824000000000001,40,0.031413579635281672,1.9660513401031494,0.003033131140656441,0.008384406566619873,0.096554775860367953,0.0016074957093223929,0.056700894337257023,2.5000028610229492,0,0,0,0,64.35089111328125,1664.2488689422607,0.050788844877388328,0.015588163140515397,0.16609215067601771,0.015627372261102088,0
146,2.4333333333333331,1,0.094528000000000001,0.12207999999999999,0.0021119999999999997,0.0039680000000000002,0.001472,0.002464,0.001792,0.075263999999999998,0.002464,0.0049919999999999999,0.79620853080568721,1.8815999999999999,40,0.031003675984679471,1.9707226753234863,0.0029121578566786905,0.0076240897178649902,0.09392943785497368,0.001605888013727963,0.056672533271911588,2.5037579536437988,0,0,0,0,64.742897033691406,1673.7696266174316,0.05107939534354955,0.015588433678086379,0.16580024382694922,0.015627354814353026,0
147,2.4500000000000002,1,0.094335999999999989,0.122432,0.002016,0.003872,0.0014399999999999999,0.0024319999999999997,0.001696,0.075359999999999996,0.002496,0.0050239999999999998,0.79884667571234735,1.8839999999999999,40,0.030668038441514819,1.9719624519348145,0.0028010171237763883,0.0070688724517822266,0.091333429398102531,0.001604477409273386,0.056647637360677031,2.5074186325073242,0,0,0,0,65.134246826171875,1683.2744998931885,0.051369461056310683,0.015588700671137067,0.16553028203618031,0.015627337587021662,0
148,2.4666666666666668,1,0.094432000000000002,0.122624,0.0021119999999999997,0.0038399999999999997,0.001472,0.0024319999999999997,0.0019199999999999998,0.075263999999999998,0.0024319999999999997,0.00496,0.79701796001355474,1.8815999999999999,40,0.029781490827371748,1.9768372774124146,0.0026939729627937854,0.0064873695373535156,0.090457961906923512,0.0016034970758482814,0.056630328903305542,2.5109906196594238,0,0,0,0,65.524948120117188,1692.7635536193848,0.051659043994732201,0.015588964188271631,0.16528182512248754,0.015627320645260921,0
149,2.4833333333333334,1,0.094559999999999991,0.122624,0.0021440000000000001,0.0037759999999999998,0.0015039999999999999,0.0023679999999999999,0.0021119999999999997,0.075231999999999993,0.002496,0.0049280000000000001,0.79560067681895097,1.8808,40,0.029589635664142119,1.9746861457824707,0.0025944034519953659,0.0059734582901000977,0.087679465926623956,0.0016027506208047271,0.056617146180370607,2.5146276950836182,0,0,0,0,65.915000915527344,1702.2367858886719,0.051948144100606441,0.015589224399972427,0.16505444762082505,0.015627303808747914,0
150,2.5,1,0.094591999999999996,0.121984,0.0020479999999999999,0.0037759999999999998,0.001472,0.0023999999999999998,0.0021119999999999997,0.075296000000000002,0.0025279999999999999,0.00496,0.79600811907983771,1.8824000000000001,40,0.028776989994202289,1.9787452220916748,0.002500261707299372,0.0054883360862731934,0.086884059375323855,0.0016022368799895048,0.056608071509096733,2.5182695388793945,0,0,0,0,66.304397583007812,1711.6942501068115,0.05223676300374791,0.015589481369444146,0.16484773997189869,0.015627287353773091,0
151,2.5166666666666666,1,0.094559999999999991,0.12239999999999999,0.0020479999999999999,0.0037759999999999998,0.001472,0.0024319999999999997,0.0020479999999999999,0.075392000000000001,0.0023999999999999998,0.0049919999999999999,0.79729272419627761,1.8847999999999998,40,0.028616130983140531,2.0006923675537109,0.0024108326504029215,0.0050499439239501953,0.084247330703905665,0.0016017997404560447,0.056600348770233642,2.5223116874694824,0,0,0,0,66.693145751953125,1720.649923324585,0.052510068460833281,0.015589725161480794,0.16456215612235489,0.015627271741945517,0
152,2.5333333333333332,1,0.096287999999999999,0.12259199999999999,0.0022719999999999997,0.0038399999999999997,0.001472,0.002464,0.003392,0.075359999999999996,0.002496,0.0049919999999999999,0.78265204386839482,1.8839999999999999,40,0.028314016316427104,1.9994378089904785,0.0023278886300011291,0.0047408938407897949,0.08221682872487944,0.0016013886779546738,0.056593085760624037,2.5267679691314697,0,0,0,0,67.081253051757812,1729.5906867980957,0.052782918908633292,0.015589965954558881,0.16427999480150962,0.015627256207854975,0
153,2.5499999999999998,1,0.094687999999999994,0.12249599999999999,0.002016,0.0037759999999999998,0.001472,0.002464,0.002016,0.075423999999999991,0.0025279999999999999,0.0049919999999999999,0.79655288948969238,1.8855999999999997,40,0.027915061108598982,1.9977066516876221,0.0022505480320311024,0.0044952034950256348,0.080621282657262081,0.0016008727252483368,0.056583968140248644,2.5311238765716553,0,0,0,0,67.468711853027344,1738.5165863037109,0.053055315744131804,0.015590203802058557,0.16400119937622473,0.015627240886982533,0
154,2.5666666666666664,1,0.094687999999999994,0.122336,0.0020479999999999999,0.0038079999999999998,0.001472,0.0023999999999999998,0.0021440000000000001,0.075296000000000002,0.002464,0.0050559999999999997,0.79520108144643464,1.8824000000000001,40,0.027732180622759339,1.9966268539428711,0.0021776504101825452,0.0042889714241027832,0.078524312235128874,0.0016002771444618702,0.056573441550994051,2.5352129936218262,0,0,0,0,67.855522155761719,1747.4276008605957,0.053327258327044547,0.01559043889121238,0.16372571071387609,0.015627225775696581,0
