step_index,simulation_time_s,emitter_enabled,solver_gpu_ms,diagnostics_gpu_ms,source_gpu_ms,velocity_advection_gpu_ms,buoyancy_gpu_ms,divergence_gpu_ms,pressure_clear_gpu_ms,pressure_solve_gpu_ms,pressure_gradient_gpu_ms,scalar_advection_gpu_ms,pressure_fraction,pressure_iteration_us,pressure_iterations,rms_divergence_before,max_abs_divergence_before,rms_divergence_after,max_abs_divergence_after,divergence_remaining_fraction,kinetic_energy,velocity_rms,velocity_max,nonfinite_divergence_before,nonfinite_divergence_after,nonfinite_velocity,density_min,density_max,density_sum,density_integral,density_centre_x,density_centre_y,density_centre_z,nonfinite_density_cells,enstrophy,max_vorticity
103,1.7166666666666666,1,0.10092799999999999,0.16416,0.0019840000000000001,0.0039039999999999999,0.001472,0.0071679999999999999,0.003424,0.075647999999999993,0.002336,0.0049919999999999999,0.74952441344324672,1.8912,40,0.31272062619720409,11.06025505065918,0.045855045097948875,0.52362370491027832,0.14663262112116751,0.0043561523780226707,0.093339727640728315,2.3382418155670166,0,0,0,0,47.282569885253906,2218.4676537646155,0.067702259941547105,0.015579571462486164,0.28811409260097176,0.015591032429489261,0,6.3203363418579102,46.237152099609375
104,1.7333333333333334,1,0.10102399999999999,0.16451199999999999,0.002016,0.0038399999999999997,0.001472,0.0072639999999999996,0.003424,0.075871999999999995,0.002176,0.00496,0.75102945834653156,1.8968,40,0.29773226991228063,9.7034664154052734,0.046594016014890188,0.540802001953125,0.15649635838472581,0.0046067181974649429,0.095986646961595062,2.376084566116333,0,0,0,0,47.702999114990234,2317.4318563684938,0.070722407726089287,0.015568867134683929,0.29778125986526488,0.015582418624568562,0,6.5699262619018555,45.367870330810547
105,1.75,1,0.100768,0.16483200000000001,0.0020479999999999999,0.0037759999999999998,0.001472,0.0072319999999999997,0.0032959999999999999,0.075808,0.002176,0.00496,0.75230231819625282,1.8952000000000002,40,0.27026721431681477,11.080981254577637,0.042945203777780744,0.48804211616516113,0.15889905065376955,0.0047498838976025581,0.097466752255346623,2.4281330108642578,0,0,0,0,48.122726440429688,2346.7692558318377,0.071617714106196217,0.015558716553349833,0.30125445697531944,0.01557551247747836,0,6.6851596832275391,45.787849426269531
106,1.7666666666666666,1,0.100992,0.16380799999999998,0.002016,0.0039359999999999994,0.001472,0.0071999999999999998,0.0033279999999999998,0.075679999999999997,0.0023040000000000001,0.0050559999999999997,0.74936628643852976,1.8919999999999999,40,0.24817745646354963,8.8506374359130859,0.035004481910477635,0.36744546890258789,0.14104617884831461,0.0047483546659350395,0.097451061214694212,2.4397909641265869,0,0,0,0,48.541755676269531,2323.8162254802883,0.070917243209237313,0.015543138434736562,0.30046512893732324,0.01556307624171469,0,6.6377420425415039,44.766937255859375
107,1.7833333333333332,1,0.100768,0.16390399999999999,0.0019840000000000001,0.0038399999999999997,0.001472,0.0071999999999999998,0.0034559999999999999,0.075647999999999993,0.002176,0.0049919999999999999,0.75071451254366461,1.8912,40,0.21902674811786477,8.5056858062744141,0.025163790386467273,0.21911478042602539,0.11488912017689225,0.0046034352853894234,0.095952439108022924,2.4554817676544189,0,0,0,0,48.960086822509766,2265.5521249373523,0.069139163969035411,0.01552764574191751,0.29702439381620488,0.015546886596636609,0,6.4428424835205078,42.224826812744141
108,1.8,1,0.100896,0.16390399999999999,0.001952,0.0038079999999999998,0.0014399999999999999,0.0071679999999999999,0.0034559999999999999,0.075871999999999995,0.002176,0.0050239999999999998,0.75198223913732953,1.8968,40,0.17893567572065813,5.9682884216308594,0.017156163178775323,0.10098743438720703,0.095878941466979034,0.0044032419100403786,0.093842867710235478,2.4285571575164795,0,0,0,0,49.377719879150391,2248.381954383105,0.068615171947726594,0.015516501540634284,0.29568352245495866,0.015533120478097778,0,6.2145481109619141,39.482879638671875
109,1.8166666666666667,1,0.098847999999999991,0.16380799999999998,0.0019840000000000001,0.0038399999999999997,0.0014399999999999999,0.0072319999999999997,0.001408,0.075647999999999993,0.0022719999999999997,0.0050239999999999998,0.76529621236646161,1.8912,40,0.13546174396451055,4.551142692565918,0.012807131255221363,0.047857999801635742,0.094544266745721847,0.004207010380923748,0.091727971534573335,2.4183590412139893,0,0,0,0,49.794658660888672,2268.4746385812759,0.069228352007485228,0.015529031466709007,0.29659115019701726,0.015538630201178835,0,6.0226469039916992,38.724025726318359
110,1.8333333333333333,1,0.100448,0.16367999999999999,0.0020479999999999999,0.0038399999999999997,0.001472,0.0072639999999999996,0.0029119999999999997,0.075647999999999993,0.0022399999999999998,0.0050239999999999998,0.75310608474036311,1.8912,40,0.10797390845434411,3.1542618274688721,0.011417251264900284,0.067090988159179688,0.10574083524750774,0.0040534920990467072,0.090038792740092952,2.3858833312988281,0,0,0,0,50.210903167724609,2226.3497830629349,0.067942803438199917,0.015516158085610738,0.29199626664040934,0.015529462397273401,0,5.8964381217956543,38.144283294677734
111,1.8499999999999999,1,0.100384,0.163328,0.0020799999999999998,0.0040639999999999999,0.001472,0.0072639999999999996,0.0026559999999999999,0.075551999999999994,0.0023040000000000001,0.0049919999999999999,0.75262990117947082,1.8887999999999998,40,0.095731424507223134,3.0927512645721436,0.011053885594674977,0.076427578926086426,0.11546768108356038,0.0039404700510203838,0.088774659120949423,2.3545210361480713,0,0,0,0,50.626453399658203,2191.7917399406433,0.066888175657368265,0.015505081097044078,0.28777520676650725,0.015520112538579512,0,5.8188362121582031,37.794055938720703
112,1.8666666666666667,1,0.10156799999999999,0.16352,0.0020799999999999998,0.0044159999999999998,0.0014399999999999999,0.0072319999999999997,0.0027519999999999997,0.075903999999999999,0.0025919999999999997,0.0051519999999999995,0.74732199117832399,1.8976,40,0.08314957574511328,3.0995869636535645,0.010727367894066355,0.077030837535858154,0.12901289992086107,0.0038622540887445211,0.087889181231190466,2.3340179920196533,0,0,0,0,51.041313171386719,2166.319884955883,0.066110836332882172,0.015493525422641742,0.28413376617615654,0.015513489908080946,0,5.7784748077392578,37.596046447753906
113,1.8833333333333333,1,0.10073599999999999,0.16367999999999999,0.0020799999999999998,0.0040000000000000001,0.0015039999999999999,0.0072639999999999996,0.0030720000000000001,0.075583999999999998,0.0022719999999999997,0.00496,0.75031766200762395,1.8896000000000002,40,0.075687552933040483,3.0861465930938721,0.010277205418650225,0.073238492012023926,0.1357846174223957,0.0038109049201011658,0.08730297726997821,2.3262083530426025,0,0,0,0,51.455482482910156,2145.2365734423511,0.065467424726634249,0.015486005495489208,0.28076440765161348,0.015514093432787101,0,5.766451358795166,37.570724487304688
114,1.8999999999999999,1,0.10092799999999999,0.16348799999999999,0.0019840000000000001,0.0038399999999999997,0.0014399999999999999,0.0072319999999999997,0.0034559999999999999,0.075616000000000003,0.0023040000000000001,0.0050559999999999997,0.74920735573874453,1.8904000000000001,40,0.072832727298494826,3.0995533466339111,0.0097296259883405244,0.067507505416870117,0.13358865374442183,0.0037738685496151447,0.086877713478373086,2.3277707099914551,0,0,0,0,51.868961334228516,2136.1872329711914,0.06519126077182591,0.015461810417862546,0.27851191418410332,0.015496694054965034,0,5.7660923004150391,37.698554992675781
115,1.9166666666666667,1,0.100704,0.163744,0.002016,0.0041279999999999997,0.0015039999999999999,0.0071999999999999998,0.0029759999999999999,0.075583999999999998,0.0023040000000000001,0.0049919999999999999,0.75055608516047023,1.8896000000000002,40,0.070762344318628684,3.0790157318115234,0.0091453872391145247,0.061109423637390137,0.12924087418492913,0.0037504052743315697,0.086607219956901627,2.3334794044494629,0,0,0,0,52.281749725341797,2127.3424291610718,0.064921338780550286,0.015429571148071307,0.276326212177672,0.015473716419864557,0,5.7760410308837891,38.100814819335938
116,1.9333333333333333,1,0.100896,0.16367999999999999,0.0021119999999999997,0.0040000000000000001,0.001472,0.0072639999999999996,0.0029759999999999999,0.075871999999999995,0.0021440000000000001,0.0050559999999999997,0.75198223913732953,1.8968,40,0.069715682284113484,3.0767350196838379,0.0086031889860226397,0.055772185325622559,0.1234039272679269,0.0037337001413106918,0.086414120851984508,2.3392195701599121,0,0,0,0,52.693851470947266,2118.3085527420044,0.064645646751159802,0.01538842382631595,0.27419501048461026,0.015444219023493766,0,5.787839412689209,38.652214050292969
117,1.95,1,0.098847999999999991,0.16409599999999999,0.0019840000000000001,0.003872,0.0014399999999999999,0.007136,0.001536,0.075583999999999998,0.0023040000000000001,0.0049919999999999999,0.76464875364195539,1.8896000000000002,40,0.071426852851654551,3.0735640525817871,0.0080764123311162228,0.050647258758544922,0.11307249316850082,0.0037195433396846056,0.086250140170142403,2.3481757640838623,0,0,0,0,53.105266571044922,2108.94136723876,0.064359782935753174,0.015375100377015937,0.27206951084901881,0.01544108194553514,0,5.7954044342041016,39.153236389160156
118,1.9666666666666666,1,0.10102399999999999,0.163776,0.0020479999999999999,0.0039680000000000002,0.0015039999999999999,0.0072319999999999997,0.0031679999999999998,0.075839999999999991,0.0022079999999999999,0.0050559999999999997,0.75071270193221407,1.8959999999999997,40,0.070048841223561947,3.0403890609741211,0.0075641279447248091,0.044996917247772217,0.10798362703222712,0.0037083697970956564,0.086120494623471086,2.3553967475891113,0,0,0,0,53.515998840332031,2107.7758286520839,0.064324213520876583,0.015503945436987014,0.27057432824614991,0.015497476833212143,0,5.8013782501220703,39.552928924560547
119,1.9833333333333334,1,0.098816000000000001,0.163744,0.0019840000000000001,0.0038079999999999998,0.001472,0.0071679999999999999,0.0015679999999999999,0.075647999999999993,0.0022079999999999999,0.00496,0.76554404145077715,1.8912,40,0.069383678655949035,3.0231561660766602,0.0070734877167836861,0.039659619331359863,0.10194742991156173,0.0036995541304349899,0.086018069385856252,2.3614733219146729,0,0,0,0,53.926044464111328,2117.3652735501528,0.064616860154728784,0.015495802737490991,0.26989991783889139,0.015489712699986743,0,5.806912899017334,39.988399505615234
120,2,1,0.100704,0.16406399999999999,0.0018879999999999999,0.0039680000000000002,0.0014399999999999999,0.0071679999999999999,0.0032959999999999999,0.075679999999999997,0.0022719999999999997,0.0049919999999999999,0.75150937400699069,1.8919999999999999,40,0.069685310962320127,3.024651050567627,0.0067084670023513319,0.036821544170379639,0.096268021333487316,0.0036904213484376669,0.085911830948218845,2.3696894645690918,0,0,0,0,54.335407257080078,2129.1897355318069,0.064977714097040007,0.015468881338015383,0.26944709465113015,0.015462422090554052,0,5.8092412948608398,40.423046112060547
121,2.0166666666666666,1,0.10054399999999999,0.16319999999999998,0.0018879999999999999,0.0038399999999999997,0.001472,0.007136,0.003264,0.075616000000000003,0.0023040000000000001,0.0050239999999999998,0.75206874602164231,1.8904000000000001,40,0.069534313477311566,3.0297524929046631,0.0063600905527886383,0.033583760261535645,0.091466935311928829,0.0036810652818530798,0.085802858715232563,2.3752467632293701,0,0,0,0,54.744091033935547,2143.2359034921974,0.065406369125128094,0.015432568260052043,0.26922093095707167,0.015429057889055253,0,5.8080277442932129,40.803176879882812
122,2.0333333333333332,1,0.10092799999999999,0.16352,0.0019840000000000001,0.0039039999999999999,0.0014399999999999999,0.0072319999999999997,0.0033279999999999998,0.075839999999999991,0.0021440000000000001,0.0050559999999999997,0.75142675967025996,1.8959999999999997,40,0.069143451212648019,3.0268082618713379,0.0060464215190212216,0.03044426441192627,0.087447493768074799,0.0036711841821670532,0.085687620834833,2.3806958198547363,0,0,0,0,55.152091979980469,2160.4523661639541,0.065931773869749577,0.015384087245251723,0.26930856938265901,0.015383904547057011,0,5.8030767440795898,41.161094665527344
123,2.0499999999999998,1,0.10092799999999999,0.16348799999999999,0.0020479999999999999,0.003872,0.001472,0.0072639999999999996,0.0032320000000000001,0.075808,0.002176,0.0050559999999999997,0.75110970196575788,1.8952000000000002,40,0.069507554388537104,3.0213475227355957,0.0057305619129073846,0.025950312614440918,0.082445166763807837,0.0036599403247237206,0.085556301050521352,2.3889815807342529,0,0,0,0,55.559413909912109,2181.9996863976121,0.066589345898364627,0.01532183747658643,0.26979310741539175,0.015325447547926562,0,5.7924337387084961,41.509536743164062
124,2.0666666666666664,1,0.10092799999999999,0.16409599999999999,0.002016,0.0040639999999999999,0.001472,0.0071679999999999999,0.0031999999999999997,0.075679999999999997,0.0022079999999999999,0.0051199999999999996,0.74984147114774891,1.8919999999999999,40,0.069621304796634517,3.0135924816131592,0.0054648337700260504,0.023271381855010986,0.078493699392577596,0.0036430363543331623,0.085358495234313519,2.3967013359069824,0,0,0,0,55.966056823730469,2208.6225150004029,0.067401810150158781,0.015241020157779136,0.27073914732566801,0.015244584815626723,0,5.7693581581115723,41.88446044921875
125,2.0833333333333335,1,0.100448,0.16422399999999998,0.001952,0.0042560000000000002,0.0014399999999999999,0.0072319999999999997,0.0026879999999999999,0.075712000000000002,0.0022079999999999999,0.00496,0.75374323032813006,1.8928,40,0.070433519114248028,2.9926903247833252,0.0052192799652118448,0.019666552543640137,0.074102217677719781,0.0036247789394110441,0.085144335565098442,2.4039809703826904,0,0,0,0,56.372024536132812,2235.7607578039169,0.068230003595090238,0.01521465118153487,0.27170458557900645,0.015218102072581162,0,5.7401523590087891,42.168441772460938
126,2.1000000000000001,1,0.10102399999999999,0.16383999999999999,0.002016,0.0038079999999999998,0.001472,0.0071999999999999998,0.0034559999999999999,0.075871999999999995,0.002176,0.0050239999999999998,0.75102945834653156,1.8968,40,0.071148060133831639,2.9697742462158203,0.0049964847774359505,0.017240226268768311,0.070226577759638323,0.0036036849487572908,0.084896230172573514,2.4100816249847412,0,0,0,0,56.777317047119141,2248.5207269191742,0.068619406949437689,0.015229617877092934,0.27130079639664595,0.015229703313605842,0,5.7040748596191406,42.410415649414062
127,2.1166666666666667,1,0.10054399999999999,0.16403199999999998,0.001952,0.003872,0.001472,0.0071679999999999999,0.0031359999999999999,0.075488,0.0024319999999999997,0.0050239999999999998,0.7507956715467855,1.8872,40,0.071219250057309474,2.9769511222839355,0.0047953927231129843,0.018005728721618652,0.067332816889453001,0.0035795015282928944,0.084610892068254367,2.4141068458557129,0,0,0,0,57.181934356689453,2259.1311071366072,0.068943210056659154,0.015248602111675039,0.27071049536688074,0.015245440299818039,0,5.6603603363037109,42.620281219482422
128,2.1333333333333333,1,0.10083199999999999,0.16383999999999999,0.0020799999999999998,0.0039680000000000002,0.001472,0.0071999999999999998,0.003104,0.075808,0.002176,0.0050239999999999998,0.75182481751824826,1.8952000000000002,40,0.07130699062922391,2.9397881031036377,0.0046143478335575949,0.017402172088623047,0.064711016309058567,0.0035530144814401865,0.084297265453159118,2.4183950424194336,0,0,0,0,57.58587646484375,2269.3578821122646,0.069255306460945576,0.015273414188110146,0.27012389199061787,0.01526934389271101,0,5.6118497848510742,42.812904357910156
129,2.1499999999999999,1,0.100768,0.16399999999999998,0.0020799999999999998,0.0039039999999999999,0.0014399999999999999,0.0072319999999999997,0.003264,0.075616000000000003,0.0022399999999999998,0.0049919999999999999,0.75039695141314711,1.8904000000000001,40,0.071491313816435129,2.9066851139068604,0.0044667726839450481,0.017293214797973633,0.062479935610278044,0.0035249730572104454,0.083963957234166206,2.4244668483734131,0,0,0,0,57.989147186279297,2278.9848277531564,0.069549097526646619,0.015306454801855954,0.26953387657124861,0.015305315004237676,0,5.5577120780944824,42.935195922851562
130,2.1666666666666665,1,0.10092799999999999,0.16342399999999999,0.0020479999999999999,0.0039359999999999994,0.001472,0.0071999999999999998,0.0032959999999999999,0.075616000000000003,0.0023040000000000001,0.0050559999999999997,0.74920735573874453,1.8904000000000001,40,0.071498520681401653,2.8485667705535889,0.0043401172251444154,0.016834735870361328,0.060702196126323153,0.0034931199625134468,0.083583730025806421,2.4304640293121338,0,0,0,0,58.391746520996094,2288.0792510509491,0.069826637300138827,0.015365963819133613,0.26893303275915781,0.015365137933948067,0,5.4978451728820801,42.997566223144531
131,2.1833333333333331,1,0.10048,0.163968,0.0020479999999999999,0.0039680000000000002,0.0015039999999999999,0.0071999999999999998,0.0029759999999999999,0.075583999999999998,0.0022399999999999998,0.00496,0.75222929936305727,1.8896000000000002,40,0.071405511618538212,2.8153722286224365,0.0042436749711243799,0.017936825752258301,0.059430636024217526,0.0034571441356092691,0.083152199437047589,2.4342105388641357,0,0,0,0,58.793674468994141,2294.7806670665741,0.07003114828694379,0.015431912669702145,0.26815446548613792,0.015429546048226443,0,5.4337100982666016,43.079742431640625
132,2.2000000000000002,1,0.099071999999999993,0.16390399999999999,0.001952,0.0037759999999999998,0.001472,0.0071999999999999998,0.0015039999999999999,0.075871999999999995,0.002176,0.0051199999999999996,0.76582687338501287,1.8968,40,0.071896865488682543,2.813424825668335,0.0041516105878426071,0.017788887023925781,0.057743972002452904,0.0034212204627692699,0.082719048142121054,2.4389438629150391,0,0,0,0,59.194934844970703,2302.1638027131557,0.070256463705845817,0.015495379317801882,0.26740206746700573,0.015491284607272489,0,5.3680582046508789,43.101749420166016
133,2.2166666666666668,1,0.10051199999999999,0.163552,0.0020799999999999998,0.0039680000000000002,0.0015039999999999999,0.0071679999999999999,0.0028479999999999998,0.075583999999999998,0.002336,0.0050239999999999998,0.751989812161732,1.8896000000000002,40,0.071228517663047664,2.830113410949707,0.0040713530492489528,0.017471551895141602,0.057159031000881162,0.0033860539551824331,0.082292818097115056,2.4450478553771973,0,0,0,0,59.595523834228516,2315.8934879302979,0.070675460447091609,0.015584584339145346,0.26720767040208482,0.015582127233124833,0,5.3039321899414062,43.059452056884766
134,2.2333333333333334,1,0.09894399999999999,0.16326399999999999,0.002016,0.0037759999999999998,0.0014399999999999999,0.007136,0.0015999999999999999,0.075616000000000003,0.0023040000000000001,0.0050559999999999997,0.76423027166882285,1.8904000000000001,40,0.070230316770463305,2.8133456707000732,0.0039989164126167966,0.016823410987854004,0.056940030979592805,0.0033493814989924431,0.081845971177479993,2.4497196674346924,0,0,0,0,59.995445251464844,2327.9385890960693,0.071043047762941569,0.015633390932077263,0.26682071502854882,0.015630950610532636,0,5.2402200698852539,42.974376678466797
135,2.25,1,0.1008,0.16364799999999999,0.0020479999999999999,0.0039359999999999994,0.001472,0.0071999999999999998,0.0032959999999999999,0.075583999999999998,0.0022719999999999997,0.0049919999999999999,0.74984126984126986,1.8896000000000002,40,0.069678030167120888,2.855684757232666,0.0039518344309678096,0.01754295825958252,0.056715645110653107,0.0033133556134998798,0.081404614285676455,2.4535577297210693,0,0,0,0,60.394702911376953,2358.9947395324707,0.071990806260146201,0.01564170310825121,0.2676094943040791,0.015637939290152662,0,5.1808156967163086,42.923351287841797
136,2.2666666666666666,1,0.10105599999999999,0.16406399999999999,0.0020479999999999999,0.0038399999999999997,0.001472,0.0071679999999999999,0.003424,0.075903999999999999,0.002176,0.0050239999999999998,0.75110829639012033,1.8976,40,0.06931187991392905,2.8657684326171875,0.0039055630892048769,0.017719745635986328,0.056347672203593012,0.003280367236584425,0.080998360928903057,2.4576694965362549,0,0,0,0,60.793296813964844,2402.0157599449158,0.073303703611600213,0.015653752738690144,0.26913490429789161,0.015645642132362435,0,5.1272201538085938,42.8704833984375
137,2.2833333333333332,1,0.10092799999999999,0.16409599999999999,0.0020799999999999998,0.0040639999999999999,0.0014399999999999999,0.0072319999999999997,0.0031359999999999999,0.075808,0.002176,0.0049919999999999999,0.75110970196575788,1.8952000000000002,40,0.069157946162662298,2.8850336074829102,0.0038611271082736941,0.018378853797912598,0.055830563550747538,0.0032472112216055393,0.080587979520590283,2.4612998962402344,0,0,0,0,61.191226959228516,2424.2116442183033,0.073981068243966774,0.015616814176269669,0.2692865943109069,0.015619755975160824,0,5.0756916999816895,42.859390258789062
138,2.2999999999999998,1,0.10102399999999999,0.16387199999999999,0.0021119999999999997,0.0038079999999999998,0.0014399999999999999,0.0072319999999999997,0.003392,0.075679999999999997,0.0022719999999999997,0.0050879999999999996,0.74912891986062724,1.8919999999999999,40,0.068414829104794919,2.8847687244415283,0.0038082862865154695,0.017939329147338867,0.055664632015408513,0.0032164598815143108,0.080205484619373893,2.4658248424530029,0,0,0,0,61.588493347167969,2437.5157873518765,0.074387078471431778,0.01561240933880634,0.26886120233274491,0.015615546983592474,0,5.0279273986816406,42.843662261962891
139,2.3166666666666664,1,0.10095999999999999,0.16416,0.002176,0.0038079999999999998,0.0014399999999999999,0.0072639999999999996,0.003264,0.075616000000000003,0.0023040000000000001,0.0050879999999999996,0.7489698890649763,1.8904000000000001,40,0.068683784334249931,2.8863413333892822,0.0037592700851916991,0.017901062965393066,0.054733007530528531,0.0031852242536842823,0.079815089471656706,2.4698688983917236,0,0,0,0,61.985095977783203,2450.1492070462555,0.074772619843940902,0.015611219447051105,0.26841350385436041,0.015614731295983664,0,4.9783563613891602,42.816318511962891
140,2.3333333333333335,1,0.10092799999999999,0.16399999999999998,0.0021440000000000001,0.0039680000000000002,0.001472,0.0073279999999999994,0.0029759999999999999,0.075871999999999995,0.002176,0.0049919999999999999,0.75174381737476226,1.8968,40,0.068847541267894205,2.8716511726379395,0.0037137694242829439,0.017874717712402344,0.053941932506089252,0.0031527827959507704,0.079407591525631482,2.4751906394958496,0,0,0,0,62.381038665771484,2461.6578583046794,0.075123836007833233,0.015605416936707904,0.26791986918316807,0.015610032029391676,0,4.9259614944458008,42.796092987060547
141,2.3500000000000001,1,0.10012799999999999,0.16316799999999998,0.002016,0.0038079999999999998,0.001472,0.0071679999999999999,0.002784,0.075616000000000003,0.0023040000000000001,0.00496,0.75519335250878883,1.8904000000000001,40,0.068972936909995702,2.8807995319366455,0.0036733276678073937,0.017853021621704102,0.053257521462378783,0.0031216696370393038,0.079014804145037323,2.4808156490325928,0,0,0,0,62.776321411132812,2474.7077741641551,0.075522087834599461,0.015597267430260665,0.26753071398362782,0.015602995555802079,0,4.8756418228149414,42.691257476806641
142,2.3666666666666667,1,0.10092799999999999,0.16367999999999999,0.0020479999999999999,0.0039359999999999994,0.0015039999999999999,0.0071999999999999998,0.0031999999999999997,0.075616000000000003,0.002336,0.0050879999999999996,0.74920735573874453,1.8904000000000001,40,0.067955492908169171,2.8865354061126709,0.0036400215800239267,0.017505884170532227,0.053564788131885463,0.0030915373936295509,0.078632530083033073,2.4830489158630371,0,0,0,0,63.170948028564453,2489.4675179310143,0.075972519468109567,0.015588057001579388,0.26724888769395511,0.015595719984707122,0,4.8292264938354492,42.465953826904297
143,2.3833333333333333,1,0.100864,0.16361599999999998,0.002016,0.0038399999999999997,0.001472,0.0071999999999999998,0.0034879999999999998,0.075616000000000003,0.0022399999999999998,0.0049919999999999999,0.74968274111675137,1.8904000000000001,40,0.066854444033999455,2.907196044921875,0.0036041031844010331,0.016976475715637207,0.053909702436058443,0.0030633083079010248,0.078272706710590056,2.4842860698699951,0,0,0,0,63.564918518066406,2506.5562382489443,0.07649402582546827,0.015575551127116108,0.26707443441658407,0.015585226755587642,0,4.7869124412536621,42.123706817626953
144,2.3999999999999999,1,0.100768,0.163328,0.0021119999999999997,0.0040959999999999998,0.001536,0.0072639999999999996,0.0028799999999999997,0.075616000000000003,0.0022399999999999998,0.0050239999999999998,0.75039695141314711,1.8904000000000001,40,0.066468784395934455,2.911529541015625,0.0035692496842153107,0.016687870025634766,0.053698133893262882,0.0030373006593436003,0.077939728756823382,2.4878051280975342,0,0,0,0,63.958232879638672,2526.6376425623894,0.077106861650463543,0.015555894444033319,0.2670273626618036,0.015568909545402611,0,4.7496051788330078,41.770786285400391
145,2.4166666666666665,1,0.098783999999999997,0.16345599999999999,0.001952,0.003872,0.0014399999999999999,0.0071679999999999999,0.0015039999999999999,0.075616000000000003,0.0022719999999999997,0.00496,0.76546809199870425,1.8904000000000001,40,0.066407277295637418,2.9163036346435547,0.0035353069648291521,0.016430497169494629,0.053236740140547849,0.0030151009559631348,0.077654374712093771,2.4894998073577881,0,0,0,0,64.35089111328125,2550.9487414956093,0.077848777511462686,0.015530973165007036,0.26715501273408421,0.015546176520394842,0,4.7184305191040039,41.440883636474609
146,2.4333333333333331,1,0.10083199999999999,0.163552,0.002016,0.0039680000000000002,0.0014399999999999999,0.007136,0.003392,0.075616000000000003,0.0022399999999999998,0.0050239999999999998,0.74992066010790237,1.8904000000000001,40,0.066007168781258382,2.9044241905212402,0.003493644079687433,0.015098690986633301,0.052928252251888651,0.0029945808928459883,0.077389674929488991,2.4872901439666748,0,0,0,0,64.742897033691406,2581.1596255302429,0.078770740525214933,0.015497167166457444,0.26752783116956047,0.015515724944460225,0,4.691075325012207,41.268684387207031
147,2.4500000000000002,1,0.10092799999999999,0.164192,0.0021119999999999997,0.0039680000000000002,0.001472,0.0072639999999999996,0.003104,0.075808,0.0022079999999999999,0.0049919999999999999,0.75110970196575788,1.8952000000000002,40,0.066316617752684354,2.9311981201171875,0.0034542928924415454,0.014060139656066895,0.052087893042490445,0.0029767779633402824,0.077159289309068707,2.4838452339172363,0,0,0,0,65.134246826171875,2620.2158009409904,0.079962640409576125,0.015448947622621294,0.26827211479931118,0.015473307709438062,0,4.6682782173156738,41.064678192138672
148,2.4666666666666668,1,0.10102399999999999,0.163936,0.0020479999999999999,0.0039039999999999999,0.001472,0.0071040000000000001,0.0034559999999999999,0.075679999999999997,0.0022719999999999997,0.0050879999999999996,0.74912891986062724,1.8919999999999999,40,0.066117264445910415,2.9413321018218994,0.0034151785661284675,0.013166546821594238,0.051653355515371875,0.0029631443321704865,0.076982391911014122,2.4780523777008057,0,0,0,0,65.524948120117188,2657.1676693558693,0.08109032194079191,0.015580536676676688,0.26887209488701397,0.015561227482070214,0,4.6523995399475098,40.888172149658203
149,2.4833333333333334,1,0.1008,0.16361599999999998,0.002016,0.0039680000000000002,0.0014399999999999999,0.0072319999999999997,0.0032959999999999999,0.075583999999999998,0.0022399999999999998,0.0050239999999999998,0.74984126984126986,1.8896000000000002,40,0.066213151731572925,2.9512228965759277,0.0033792656458178361,0.012374639511108398,0.051036169664862442,0.0029518385417759418,0.076835389525607825,2.4701361656188965,0,0,0,0,65.915000915527344,2671.4603363573551,0.081526499522624363,0.015587764036758801,0.26841028667398625,0.015593989449132862,0,4.6410923004150391,40.726760864257812
150,2.5,1,0.10048,0.163936,0.001952,0.0039039999999999999,0.0014399999999999999,0.0071679999999999999,0.0031359999999999999,0.075488,0.0023999999999999998,0.0049919999999999999,0.75127388535031847,1.8872,40,0.065745035020309914,2.9599978923797607,0.0033499702386605244,0.01196742057800293,0.050953965385000612,0.0029435059987008572,0.076726866203447375,2.4619297981262207,0,0,0,0,66.304397583007812,2685.5609221216291,0.081956815250293857,0.015576611840191839,0.26795644304154537,0.01557732857345313,0,4.6341457366943359,40.545196533203125
151,2.5166666666666666,1,0.100672,0.163968,0.002016,0.0039680000000000002,0.0017279999999999999,0.0072639999999999996,0.002784,0.075616000000000003,0.0023040000000000001,0.0049919999999999999,0.75111252383979665,1.8904000000000001,40,0.065297355915260258,2.9693129062652588,0.003336139235347407,0.012194991111755371,0.051091490437635591,0.0029397376347333193,0.07667773646546068,2.4513814449310303,0,0,0,0,66.693145751953125,2703.2533820867538,0.082496746279502986,0.015557355220186871,0.26762606202493811,0.015555994596901903,0,4.6355276107788086,40.168460845947266
152,2.5333333333333332,1,0.1008,0.16380799999999998,0.0022079999999999999,0.0040959999999999998,0.0015039999999999999,0.0073279999999999994,0.0027199999999999998,0.075616000000000003,0.0022079999999999999,0.0051199999999999996,0.75015873015873014,1.8904000000000001,40,0.064784477041719024,2.9799549579620361,0.0033227388646926105,0.01225435733795166,0.051289120734167207,0.0029389909468591213,0.076667997846025973,2.4479672908782959,0,0,0,0,67.081253051757812,2724.5193725754507,0.083145732805647299,0.015532086631988413,0.26744475923272126,0.015526900587377945,0,4.6433401107788086,39.885826110839844
